ID,zoteroKey,OCLC,archiveID,archiveLocation,sourceTitle,date,place,language,description,link
14c7149b-4eed-4013-a1cf-663c4c100ba8,C23TI3FS,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 280 (formerly nr. 447)",1460-06-07,Genoa,Latin,"A certain Battista de Marini frees his Tartaran slave Elena, who is 40 years old. Tria notes the use of the template Â« quilibet persona sui iuris de libera et francha Â» in this manumission (where francha indicates ""personally free."")",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTTQ3T0Z5RU5namM/view?usp=sharing
af664b7a-9d4f-4ebe-bf56-b37ae142872f,3TXAUN7S,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 282 (formerly nr. 448)",1460,Genoa,Latin,"A certain Maria Castagna frees her Russian slave Marta, who is 38 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dOXNoemR6Z3R6WjQ/view?usp=sharing
1cbb3e1f-070a-414b-9a70-38a9b08a1a63,7SI7R5UJ,,ASG,Notai antichi 893,"Tommaso Duracino, filza 5, nr. 30 (formerly nr. 347)",1460-10-03,Genoa,Latin,"The Basque Juan de Bermeo pilots a Florentine galley. Heers places this deed in filza 6, but the date corresponds to filza 5. Moreover, since he does not specify part I or II of filza 6, it seems that this indeed is in filza 5. This needs to be verified.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNVlPaDEzeG1FX28/view?usp=sharing
33865931-1ce1-4768-9f51-5ab84b534601,HPNHVUB9,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 301 (formerly nr. 218)",1460-06-17,Genoa,Latin,"A certain MartÃ­n Ochoa de Irrasabar, from Deva de Motrico, is recorded as shipping twelve tones (cantares) of goods from Genoa to Barcelona and back, on the vessel San AndrÃ©s. This is related to (and may be part of a unity with) item 93 which deals with the same persons/ships on the same day.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWktxdjVRMmpWVlE/view?usp=sharing
60fbf794-2554-46d9-9b7d-ddfea927b1cc,EMTCW42S,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 313 (formerly nr. 93)",1460-06-17,Genoa,Latin,"A certain MartÃ­n Ochoa de Irrasabar, from Deva de Motrico, is recorded as shipping twelve tonnes (cantares) of goods from Genoa to Barcelona and back, on the vessel San AndrÃ©s. This is related to (and may be part of a unity with) item 218 which deals with the same persons/ships on the same day.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVGhlUlR0bGNSZWc/view?usp=sharing
3ddc5ead-1a3e-4e30-9671-2366719ea95b,SHZCJDRI,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 316 (formerly nr. 96)",1460,Genoa,Latin,"A certain Francesco Grimaldi sells the Circassan slave Giorgino, who is 23 years of age, to a certain Giovanni Geronense, from Mallorca, for 98 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSEJqanNXNF9PTkE/view?usp=sharing
bf0ddc57-d436-4803-849c-b22f4f3ff93c,46MMFABR,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 323 (formerly nr. 103)",1460,Genoa,Latin,"A certain Donato de Avancino sells the Russian slave Margherita, 38 years old, to Martino de Arbulis and Pietro de Ascotea, from the region of Biscay, for 72 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dY0ZZZWI5Nzd2ejg/view?usp=sharing
e035b23c-44e0-453d-b955-8087c9569847,45IPJ2CJ,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 324 (formerly nr. 104)",1460,Genoa,Latin,"A certain Vincenzo de Guirardis sells the Russian slave Jacopo, who is 15 years of age, to a certain Pietrao de Aschoeta de Granicha, from the Biscay region, for 29 gold ducats.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dR2NLbUFPSWhtS2M/view?usp=sharing
bd0ddced-7cb7-4585-bdb0-c205f50f9cb1,5C4TK4VW,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 328 (formerly nr. 108)",1460,Genoa,Latin,"A certain Federico Cicala sells the Circassan slave Valentino, who is 20 years of age, to a certain Giovanni Geronense, from Mallorca, for 150 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deDRLU3pLZ09YWDQ/view?usp=sharing
90ca692f-abc3-4ab1-9506-7bac2c9714b5,R977R6ZC,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 330 (formerly nr. 110)",1460-01,Genoa,Latin,"A certain Juan MartÃ­n de IndaÃ±ta, from Zumaya, is recorded as shipping nine tons (cantares) of goods from Valencia to Genoa, on the vessel Santa Maria de Zumaya. Heers gives the date as 47-I which is obviously a misprint.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbXdKSE4zUlNtalk/view?usp=sharing
998288ab-9eac-4d60-8355-76fa6bec7c41,666ISVU2,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 334 (formerly nr. 114)",1460,Genoa,Latin,"A certain notary Egidio Sacherio rents out the Tartaran slave Lucia, who is 30 years of age, to the silk maker Giovanni de Sancto Salvatore, for the purposes of being a wet nurse, for one year at a cost of 20 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVmdOa2hJa0Y1NFk/view?usp=sharing
199782c9-7c5f-4b33-99d9-bc7fb0fbe9c6,2VEHQS8D,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 335 (formerly nr. 115)",1460-07-05,Genoa,Latin,"A certain Juan Pedro de IÃ±aga, from Bermeo, is recorded as shipping six tons (cantares) of goods from Genoa to Ibiza, on the vessel Santa Maria.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSTZOZHMyVEFsSFE/view?usp=sharing
cb74b35a-d5b9-4555-8f34-0ea1f40c75e9,SPEWXJPI,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 341 (formerly nr. 121)",1460-07-07,Genoa,Latin,"A certain MartÃ­n PÃ©rez de Samudio, from Bilbao, purchases insurance for one month (presumably for the vessel S. Maria de Lancina, which he uses for several commercial runs in 1460).",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcks5TlpIcFFNZGc/view?usp=sharing
8a78a628-ccd9-4074-8365-61c7e3d9456f,QVUW2DPP,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 390 (formerly nr. 169)",1460,Genoa,Latin,"A certain Carrado Gentile obtains insurance of 200 lire against the risk of childbirth from a certain Quilico Cattaneo for the Russian slave Maddalena, who is 26 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWExYRWQ1cTIxc2M/view?usp=sharing
fbb333e2-9164-4d96-aae3-7c5ea4a1582a,GH78RUMG,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 394 (formerly nr. 173)",1460-08-11,Genoa,Latin,"A certain Pedro Ortiz, from OndÃ¡rroa, is recorded as shipping four tonnes (cantares) of goods from Genoa to Sicily, on the vessel San Trinidad.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUlJiVEFGeFlIV0U/view?usp=sharing
e5ec0a0e-f5cd-49d0-9db3-1061b830bbf3,7CX7DUEM,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 426 (formerly nr. 79)",1460-08-30,Genoa,Latin,"A certain MartÃ­n PÃ©rez de Samudio, from Bilbao, is recorded as shipping five tones (cantares) of goods from Laredo to Sanlucar, on the vessel Santa Maria de Lancina.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deGlCV09tM1JlZTg/view?usp=sharing
90a2a9e5-206d-48c5-92d2-0f0e81422b68,PTAKKK6C,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 430 (formerly nr. 82)",1460-08-30,Genoa,Latin,"A certain Diego Sancho de Basulto, from Bilbao, is recorded in Sicily with the ship (ships?) Santa Maria - San Juan Batista with nine tons (cantares) of goods. The description given by Heers is rather confusing.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deEcwNHJxdzdjWFk/view?usp=sharing
21f32277-8ce8-4bfe-8c1b-6d4ee01353bc,6N7I2ZR2,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 437 (formerly nr. 225)",1460-09-02,Genoa,Latin,"The notary Luca de Merano sells the Tartaran slave Margherita, who is 32 years of age, to a certain Geronimo Grimaldi, for 170 lire. This might be for the purpose of wet nursing (I need to examine this in closer detail).",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dem9ScS1yVVdVTGM/view?usp=sharing
9366fbc1-c9c2-45a0-bf8b-763090ff4678,UHQ9HRW6,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 440 (formerly nr. 228)",1460-10-07,Genoa,Latin,"A certain MartÃ­n de Rotachio, from Bilbao, is recorded as shipping four tons (cantares) of goods from Genoa to Barcelona and back, on the ship Santa Maria.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcVZxb1YwdEhvTVk/view?usp=sharing
4b0a9e7b-8472-4c7f-97f3-449af20e66f7,MNQMC56Q,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 441 (formerly nr. 229)",1460,Genoa,Latin,"A certain Michele de Turrilia loans the Circassian slave Margherita, who is 25-years old, to the druggist (speciarius) Agostino Boto, for one year for 100L.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUXVtRkdkNDdrRkU/view?usp=sharing
22825358-c3a7-473a-abd5-7c92bcf1a013,JKUXAHN3,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 449 (formerly nr. 237)",1460-04-04,Genoa,Latin,"A certain Diego Sancho de Basulto, from Bilbao, is recorded as purchasing insurance for one year for the vessel San Gabriel, commanded by his son Juanr.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dYlY5UGZXNW1KdzQ/view?usp=sharing
85b85fc2-a545-45a7-8985-f3b8a8f86fcc,JKM6G733,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 455 (formerly nr. 250)",1460-09-10,Genoa,Latin,"A certain Juan PÃ©rez de Arsoriaga, from Deva, is recorded as shipping four tons (cantares) of goods from Genoa to Sicily, on the ship Santa Maria.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSUhXMFV1U1lLRmM/view?usp=sharing
81fea8e3-7446-4278-ac2b-50cb6150da09,BC4Z6TZD,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 46 (formerly nr. 362)",1460-01-22,Genoa,Latin,"A certain Sancho de Susonega, from Bilbao, is recorded as shipping five tons (cantares) of goods from Sicily to Bonifacio.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddnl1czdXMGxUSzg/view?usp=sharing
4442adb1-0c24-4c0c-a1cd-acc805a2f40b,V6Z5TQSU,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 470 (formerly nr. 258)",1460-09-15,Genoa,Latin,"A certain Juan Pedro de IÃ±aga, from Bermeo, is recorded as shipping six tons (cantares) of goods from Genoa to Ibiza, on the vessel Santa Maria.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSUludk10OFZZWDA/view?usp=sharing
efe37259-8c58-49cb-b2b5-ded52c15b076,3BTDFASF,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 471 (formerly nr. 259)",1460-09-15,Genoa,Latin,"A certain Juan de Goyas, from Elgoibar, is recorded as shipping five tons (cantares) of goods to Genoa, on the vessel Santa Maria de Landina.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddHVMY19fbDhqTUE/view?usp=sharing
33249e2a-75ef-4e29-a356-7fb613a7bcd2,8XIGKDSW,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 477 (formerly nr. 265)",1460,Genoa,Latin,"The deed is very faded. The chancellor Gottardo Stella obtains insurance of 150 lire against the risk of childbirth from a certain Quilico Cattaneo for the Circassan slave Margherita, who is 30 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbV9jenZ3anc2MU0/view?usp=sharing
cc244c2d-eea4-45ec-b28d-de2aab646645,C6DK7INC,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 49 (formerly nr. 311)",1460,Genoa,Latin,"A certain Antonio Turrilia sells the Circassian slave Caterina, who is 16 years of age, to a certain Gabriele Marchiono, for 190 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dN0RueTUzdzJNeEE/view?usp=sharing
0f7ebf0e-38bc-428d-b35a-661a1e4a5981,2X4AB2NA,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 50 (formerly nr. 365)",1460,Genoa,Latin,"A certain Antonio de Tacio, who is a blacksmith, obtains insurance of 180 lire against the risk of childbirth from a certain Gaspare Spinola for the slave Margherita, whose ethnicity is not indicated and who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUUJsU2IyckU3dmM/view?usp=sharing
6136612d-e779-4c05-a264-9631f6e8ba96,N4TCJNSN,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 531 (formerly nr. 9)",1460-10-23,Genoa,Latin,"A certain MartÃ­n Ochoa de Irrasabar, from Deva de Motrico, is recorded as shipping twelve tones (cantares) of goods from Genoa to Barcelona and back, on the vessel San AndrÃ©s.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQTNqdUU2NHJEQ0k/view?usp=sharing
395a277e-bd0a-4b37-b313-e425a8674203,HTHSM6B9,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 590 (formerly nr. 68)",1460-12-02,Genoa,Latin,"A certain Juan Pedro de IÃ±aga, from Bermeo, is recorded selling  the vessel Santa Maria at Genoa.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6da2RXcEhlbngzZzA/view?usp=sharing
417b6abc-d85c-4781-8816-682be65b3436,2PX5F7GW,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 598 (formerly nr. 593)",1460-12-05,Genoa,Latin,"A certain Juan de Goyas, from Elgoibar, is recorded as shipping five tons (cantares) of goods from Genoa to Hyeres to Civitavecchia, on the vessel Santa Maria de Landina.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRjNPbjRKNUt5SWM/view?usp=sharing
20ca95f7-ab55-4023-ad9c-d94a79385696,PRNZ9XDT,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 6 (formerly nr. 323)",1460-10-12,Genoa,Latin,"A ship of a certain MartÃ­n de Rotachio, from Bilbao, is recorded as being shipwrecked at Genoa. Based on earlier records it is either the Santa Maria or the San Jaime: a detailed examination of the item should identify which one.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQV9tbm9ycGVDNjQ/view?usp=sharing
24bbb8a0-fb3a-4b76-bbd2-47c2b8154ce7,JW63JTHA,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 611 (formerly nr. 606)",1460-12-12,Genoa,Latin,"A certain Juan FerrÃ¡n de Ermendua, from Bermeo, is mentioned shipping an unspecified amount of goods from Genoa, on the vessel Nave Santa. I am unsure exactly what this deed contains. It is directly related, according to Heers, to item 620 in the same filza. Heers also says it records the shipping of four tons (cantares) of goods to Genoa by a certain Pascual de Galdis, from Bermeo, on the vessl San Juanr. This may have been a joint venture.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcVpiTDUxak5MNms/view?usp=sharing
5ad04c91-ea5c-46e7-ae48-05e6525bb4e5,22TSJVRN,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 62 (formerly nr. 526)",1460,Genoa,Latin,Mentions a member of the Lomellini family.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daVdldjRnVzRxUUk/view?usp=sharing
cbcaec58-52af-4b5b-bf2c-e18e2bb2170d,UV9TR6HZ,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 623 (formerly nr. 618)",1460,Genoa,Latin,"A certain Abraza de Lecho obtains insurance of 190 lire against the risk of childbirth from a certain Quilico Cattaneo for the slave Lucia, whose ethnicity is not indicated and who is is 23 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deWtweE1nNGNMd0E/view?usp=sharing
8f2912e2-7b0b-455a-9c02-d8a4d6fa39ab,7R42AAWI,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 625 (formerly nr. 620)",1460-12-12,Genoa,Latin,"A certain Juan FerrÃ¡n de Ermendua, from Bermeo, is mentioned shipping goods from Genoa, on the vessel Nave Santa. I am unsure exactly what this deed contains, or if it is indeed related to shipping or some other legal matter. It is directly related, according to Heers, to item 620 in the same filza.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcXd0cnhTRFNkWEE/view?usp=sharing
71611942-2695-40c8-a1ab-5d4cbb630904,I6FNGBP6,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 627 (formerly nr. 622)",1460,Genoa,Latin,"A certain Soldano Cattaneo rents the Greek slave Margherita, who is 25 years of age, to a certain Raffaele de Marco, for 11 years at a cost of 96 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUDNRMkVtS3BiVHc/view?usp=sharing
98be035d-7073-44c7-a1a3-91e4605ffa8b,FNT7SW7M,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 630 (formerly nr. 625)",1460-12-23,Genoa,Latin,"A certain Juan de Goyas, from Elgoibar, is recorded as shipping five tons (cantares) of goods to Genoa, on the vessel Santa Maria de Landina.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWFF3YnVYSWQ4bzQ/view?usp=sharing
9ff10d5c-4598-45f3-934a-687b92a871fe,6AU4EVBF,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 634 (formerly nr. 629)",1460-12-24,Genoa,Latin,"A certain Juan FerrÃ¡n de Ermendua, from Bermeo, puchases the vessel Santa Maria, for 200 ducats. Heers (p. 298) states that the vessel was loaded with six tons of goods.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deTA1T2NocVUxQlE/view?usp=sharing
b7022daa-b1a7-4d7b-9333-5413dbac8a1a,RHR6V9F2,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 64 (formerly nr. 529)",1460,Genoa,Latin,Mentions a member of the Ittaliano family.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddS1ILXh0RS1hZVU/view?usp=sharing
c91ff83e-53ad-4090-95f3-f267d5203203,8DW3GN5Q,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 71 (formerly nr. 583)",1460-02-04,Genoa,Latin,"A certain Pedro XimÃ©nez de Bertendona, from Bermeo, is recorded as shipping five tons (cantares) of goods from Ibiza to Genoa on the ship Santa Maria.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZlBrZmF6Um1aQW8/view?usp=sharing
da72d4a2-22e4-4cac-9121-cbd5b348aa61,9DUJSCFQ,,ASG,Notai antichi 892,"Tommaso Duracino, filza 5, nr. 96 (formerly nr. 570)",1460,Genoa,Latin,I am uncertain as to the contents of this deed.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMXJMallxeVRLZVE/view?usp=sharing
749826d1-5842-4345-847c-9c67185cfe79,TXD7GJ57,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. ---",1461-01-26,,Latin,"A certain Domenico Fatinante sells the slave Agnese, whose ethnicity is not indicated and who is 30 years of age, to a certain Luca di Nigro, for 200 lire.",
1f73760b-29e9-40ca-8b2f-8428817b6fea,27XH7A8N,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 184",1461,,Latin,"A certain Daniele Spinola frees the Circassan slave Margherita, who is 35 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTjZtQlU5bnJRNjA/view?usp=sharing
ba115d65-e6de-4bb5-b53b-98eecb49bf4c,68NZJ8BS,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 198",1461,,Latin,"A certain apothecary Agostino Boto rents out the Circassan slave Maddalena, who is 25 years of age, to a certain Antonio de Ferrari, for 1 year at a cost of 12 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbjlCNWw1RHhrU2c/view?usp=sharing
40ed65c0-26d3-411c-bfb9-5d728620212e,HKZR3FIW,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 202",1461,,Latin,"A certain Ambrogio Lomellini obtains insurance of 200 lire against the risk of childbirth from a certain Cattaneo Grimaldi for the Russian slave Margherita, who is 22 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVGxsTWRBZ0UxakU/view?usp=sharing
c4bd5871-b513-4d1d-805c-addc67f8c2fc,VDJ9REMU,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 206",1461,,Latin,"A certain Domenico Prezenda obtains insurance of 250 lire against the risk of childbirth from a certain Cattaneo Grimaldi for the Circassan slave Maria, who is 27 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dS3pJTlc1VW1IcUk/view?usp=sharing
24290c4f-0ff1-48a5-bbfa-3d8c114b0f42,AHGT8QPM,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 229",1461,,Latin,"A certain Federico Centurione obtains insurance of 200 lire against the risk of childbirth from a certain Marco de Cassina for the Circassan slave Caterina, who is 30 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWDc2alFMYmwzTXM/view?usp=sharing
196075c3-6f3d-4dce-9b23-7c144e1e0c33,4II9HR9G,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 236",1461,,Latin,"A certain Guglielmo Carezza sells the Circassan slave Caterina, who is 26 years of age, to a certain draper Giovanni Topori, for 190 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dXzFKNlhyejNvb2M/view?usp=sharing
0b45e513-d9cd-4bef-a0f7-e9dd91ecd503,3RG2RG92,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 293",1461,,Latin,"A certain Salvagia de Vultabio obtains insurance of 200 florins against the risk of childbirth from Antonio Maciola and Battista Spinola for the Circassan slave Iarchasia, who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbm5Ka2phZ0V1ejQ/view?usp=sharing
0cf378ea-8c1d-4edb-bc46-0ee501380882,74N79HDP,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 325",1461,,Latin,"A certain ""unctor"" Opizio de Servaricia obtains insurance of 150 lire against the risk of childbirth from a certain Cattaneo Grimaldi for the Circassan slave Margherita, who is 30 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dX21sR1BWZDN2Ym8/view?usp=sharing
428ce67f-910a-40c2-a9d5-65f8832e7cec,JJ4ADA4D,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 357",1461,,Latin,"A certain Caterina de Nigro obtains insurance of 150 lire against the risk of childbirth from a certain Tommaso Sofia for the Circassan slave Anna, who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dX3FpVFo2Vm1kV2M/view?usp=sharing
a7319392-6272-4c0d-b0c6-a0db56e4f17c,5F4R8BVF,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 361",1461,,Latin,"A certain Quilico Cattaneo obtains insurance of 225 lire against the risk of childbirth from a certain Ambrogio Cattaneo and Nicola Spinola for the Tartaran slave Maddalena, who is 24 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZUxPTUROLWs5eDA/view?usp=sharing
35048030-6d55-412a-8a2e-dd75cffa13b9,XB23BPNZ,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 4",1460-12-29,,Latin,"A certain Pedro XimÃ©nez de Bertendona, from Bermeo, is recorded as shipping five tons (cantares) of goods from Genoa to Barcelona and back to Genoa.",
71765f0a-6744-4250-a5a4-fc49f276d761,ETJK92FX,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 44",1461,,Latin,"A certain Antonio da Rapallo sells the Russian slave Margherita, who is 12 years of age, to a certain Pietro Stella for 160 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dYlBNUTQxaE9tMnc/view?usp=sharing
9b49f700-9286-4301-b6ba-20684ab2d1fa,5BA69D3W,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 79",1461,,Latin,"A certain Lazzaro da Ponte sells the Circassan slave Margherita, who is 19 years of age, to a certain Sanchi de Cerculis da Valenza, for 165 lire.",
e01a9886-0d72-489b-90be-00143b29d924,K8M9FMZX,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series I, nr. 80",1461,,Latin,"A certain Agostino Gropallo sells the Circassan slave Maddalena, who is 26 years of age, to a certain Tommaso Ricio, who is a cutler, for 150 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSWZiNThJTnBfbkk/view?usp=sharing
c84289fb-b21e-4fe0-9b98-bdf343662eba,UWB5UZR4,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series II, nr. 131",1462,,Latin,"Geronimo Axilo and Andrea Argiroso obtain insurance of 170 lire against the risk of childbirth from a certain Antonio Maciola the slave Caterina, whose ethnicity is not indicated and who is 26 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dR2hBU2IwcWs2NzQ/view?usp=sharing
c02e81e2-4253-42b9-a4b2-7e351a838c56,3BCRM382,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series II, nr. 136",1462,,Latin,"A certain Giovanni de Cabella sells the Tartaran slave Margherita, who is 30 years of age, to a certain Stefano Pasano, for 170 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deUp4bjB6U1ZNaWs/view?usp=sharing
02efa1bf-092d-4b51-859b-9332bb8a3b61,D4ITKS77,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series II, nr. 143",1462-07-20,Genoa,Latin,"A certain Vasco Martino, a Portugeuse merchant, in the employ of the King, borrows 14 gold ducats from Bartolomeo Lomellini while passing through Genoa.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMmZlejN6aFdBa3M/view?usp=sharing
8d9a2b4a-b343-4bb7-af68-1e34e8632183,SIJXHMPH,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series II, nr. 180",1462,Genoa,Latin,"The heirs of a certain Gregorio Bonino obtain insurance of 200 lire against the risk of childbirth from a certain Baldassare Lomellini for the Abkazan slave Margherita, who is 20 years of age.",
8161e40a-caeb-4935-9967-d2e11a70ba48,SJ8FQMSP,,ASG,Notai antichi 893,"Tommaso Duracino, filza 6, series II, nr. 187",1462,,Latin,"A certain Cosmo Diana obtains insurance of 200 lire against the risk of childbirth from a certain Baldassare Lomellini for the Russian slave Elena, who is 20 years of age.",
